x_0,x_1,y,s,e
2.5093523437125365,2.7454443336940284,1,0,0.12688485610040198
1.4536243670216196,2.2939373920906547,1,0,0.07387347342888338
1.2754986766278082,-0.2825707047027384,0,0,0.019794141952818756
2.9339652469452338,3.200430468066352,1,0,0.1682070851587647
3.5021591668052396,1.7277563887575245,1,0,0.11878524666403718
3.1281741951273827,4.175777091839879,1,1,0.23635107504576428
3.6956307112156095,3.0333689799557995,1,0,0.19952166887453943
2.4782784463230745,2.4866951031418125,1,0,0.11500811836946657
3.302055679793887,3.5550322399894907,1,0,0.20910168653412786
4.111754052396936,3.5686250058288245,1,0,0.26271191712300923
2.7635708431118085,3.1230135961513565,1,0,0.15565180441534915
3.5690092297013827,1.6929469062473257,1,0,0.11937632051063685
3.028766415597884,1.399200535819937,1,0,0.09017385714490882
3.32784228628056,2.509073661925224,1,0,0.15105004746803688
2.9156831278710933,4.12088741775158,1,1,0.21823391936088138
-0.7181954704860106,-1.158650822823338,0,0,0.003375966335709445
3.5584120193225903,4.63567211866625,1,1,0.30204631196173043
2.603190709385162,4.2483313455852585,1,0,0.2044336597697216
1.9119347190079226,3.7480393465928734,1,1,0.14019097226170124
2.724609519817034,2.974068895564672,1,0,0.1466474727749816
2.303314335263718,2.8697493232762783,1,0,0.12330664833243005
3.9069784402831997,2.6001655491674422,1,0,0.18331841980635818
2.548642985592333,3.1691736446350327,1,0,0.14729329900268137
3.324345115798586,3.669262726373855,1,0,0.21757506355814052
2.65763436100789,2.4524345420743003,1,0,0.12053870069267549
0.5627539889011887,-0.5149010325275863,0,0,0.012203673672837345
2.749606840113219,3.618627471019071,1,0,0.1799222428636408
2.295635113420885,3.523032163714564,1,0,0.15054920152529316
1.9950923979882584,2.0909874302857165,1,0,0.08432129105592011
4.816227492766882,4.422687569551996,1,0,0.3966281760577647
2.5255240433582666,4.764484838136429,1,0,0.2275870569553699
-1.9604434549576828,-0.2715382848723109,0,0,0.0021122794388135544
4.59224755181899,1.4431754693641974,1,0,0.1409748368510353
2.1492011329637117,2.6005997461745203,1,0,0.1068452321007232
1.7567978347325897,2.8957707486570996,1,0,0.10211481900576244
3.608081954255759,4.047997622315915,1,0,0.26244906067833484
-1.3580185422785505,-0.20409870885335818,0,0,0.0042412925416499755
0.11396387479411117,2.4150633319676014,0,0,0.041184030326037284
2.357790376349552,3.84731507509872,1,0,0.16881831192429433
3.1056695164897157,4.100373529351964,1,0,0.23002288692773215
3.7970250581470357,3.0310849965169546,1,0,0.20501834408578554
2.8921206522893024,1.5030204288027815,1,0,0.09033896925466409
3.4880395083916143,2.437441225673061,1,0,0.1543000381292854
3.0435671065726257,3.2103274113081066,1,0,0.17449965481690444
1.3590937486551018,-0.2029736044263948,0,0,0.021596735716252945
3.269127788154878,2.4069690419420304,1,0,0.14327076366400116
3.059563876825001,3.369715292623942,1,0,0.18408403918511876
3.0578841755128034,3.0370907135626872,1,0,0.16601515116878757
1.7298473396685234,2.3425217103098586,1,0,0.08374754789898407
3.0700889191695864,2.7067841245148507,1,0,0.14963315100391797
-0.42092309776599324,1.4402241114293541,0,0,0.020563262098719528
3.05581993671651,1.8609527733507676,1,0,0.10979583921436538
3.064078817661827,3.8988727325332193,1,1,0.2148933312035217
2.4543805326475012,4.154764695758825,1,0,0.1898061048291918
4.697266571641414,2.0118142571652204,1,0,0.18166347127790736
-0.09257213983498384,0.804422131316714,0,0,0.018816535946471234
4.101761859413837,3.0627246319435493,1,0,0.22468648672876823
3.8201496329700557,2.0508438070427917,1,1,0.14710968661419094
3.7987344976574295,2.6834717688626437,1,0,0.18310430856149804
2.63738301451998,3.1247439853718184,1,0,0.14954561202184333
1.729163035697112,2.9320891739932384,1,0,0.10224251485050775
1.4634206229583184,4.036984763203761,1,0,0.12792075724409263
5.3277200462023675,1.9560185434005575,1,1,0.206175070543292
1.6096293760183151,5.915555556340983,1,1,0.21419253558440457
3.81663829968509,2.9265123058093643,1,0,0.1993330152130154
1.6875861032980772,2.1194243592830766,1,0,0.07598314556835953
4.794178053773374,2.996064512361117,1,1,0.261755002641836
1.6250522264622091,3.2393977722999914,1,0,0.10820524513939372
4.1194371308341164,4.541820754542709,1,1,0.3435058515131184
3.7840556132407124,2.8775930457945895,1,1,0.1944593105751411
3.9291234101763823,2.1119174121491975,1,0,0.15500770734526143
3.3501199810343363,1.5615020859062887,1,0,0.10625852250319534
1.7431587427011872,3.0155855746310296,1,0,0.1055748857567466
2.814153414957383,3.1295012648834715,1,0,0.1584883756478591
3.4776952182028777,1.5579126732475816,1,0,0.11007669294843406
2.4498002667503704,3.733370854341073,1,0,0.16861143221105004
2.275614490882678,2.4709980941120864,1,0,0.1067852716709806
3.9556513846175148,2.900055388245279,1,1,0.20519279398477316
0.27216346279980785,0.5821807147781206,0,0,0.02058751170505415
3.06572666928403,4.104386374005371,1,0,0.22750617192713585
3.964238492283915,2.941615457413488,1,1,0.2084446868406519
3.090350690182909,3.1587326550739565,1,0,0.17418787928062385
-1.6119339537967483,-0.1632244873433972,0,0,0.0033930016323060756
1.8134449810939859,3.7211326301349197,1,0,0.13412044989944166
0.6534494066236973,0.3770347596635472,0,0,0.02234796178261967
-1.4802065655081262,-1.693356081147198,0,0,0.0009979999022503754
3.3168141279411114,5.106101589136007,1,1,0.31632157400204175
3.9004218000355153,4.167502377227741,1,0,0.29377817716157234
3.598982909850739,2.7442340110360144,1,0,0.1768030694731984
2.194753627295695,2.3340854001072877,1,1,0.09893335274780093
4.103034264645691,2.7597667706124853,1,0,0.20376791424162713
2.4438691949290816,1.0507516453466794,1,0,0.06404156827884283
5.69253214890519,3.811299972796609,1,0,0.4104365328606592
-0.20532687941895333,0.2272516041212845,0,0,0.012965563660062584
-0.5151109571120092,-1.2544432693392908,0,0,0.0035382999295985283
4.120057731397589,1.4710190322949723,1,0,0.12652651204851176
2.047529612954509,3.984089732404657,1,0,0.15734999374200795
